datetime,epoch,pod,latency,requests,action,new_latency,new_requests,reward,q_value,random
2021-11-02 23:38:54.073976,331,1,472,14,1,491,22,10,10.998680030461232,False
2021-11-02 23:39:40.859079,332,1,491,22,1,456,10,10,10.330522921285393,False
2021-11-02 23:40:27.792779,333,1,456,10,1,452,20,10,13.081970745551963,False
2021-11-02 23:41:14.967600,334,1,452,20,1,390,16,10,13.435754147030687,False
2021-11-02 23:42:02.271162,335,1,390,16,1,516,24,-20,0.25444772552861483,False
2021-11-02 23:42:49.374232,336,1,516,24,1,419,12,20,17.49053663688742,False
2021-11-02 23:43:37.504919,337,1,419,12,1,513,18,-20,-3.9430581196575845,False
2021-11-02 23:44:24.409098,338,1,513,18,1,472,14,20,13.01478478649172,True
2021-11-02 23:45:11.513910,339,1,472,14,1,488,22,10,6.387409476928879,False
2021-11-02 23:45:58.615448,340,1,488,22,1,444,16,10,13.314729442747563,False
2021-11-02 23:46:45.819107,341,1,444,16,1,514,24,-20,-2.4336611023137054,False
2021-11-02 23:47:32.909339,342,1,514,24,2,371,10,20,13.263725133338529,True
2021-11-02 23:48:20.035177,343,2,371,10,2,289,10,10,14.791175400015586,False
2021-11-02 23:49:07.342547,344,2,289,10,2,372,10,10,16.093381550011692,False
2021-11-02 23:49:54.453148,345,2,372,10,2,350,12,10,17.07003616250877,False
2021-11-02 23:50:41.460449,346,2,350,12,2,429,12,10,17.802527121881578,False
2021-11-02 23:51:28.453938,347,2,429,12,2,435,10,10,18.351895341411186,False
2021-11-02 23:52:16.936391,348,2,435,10,2,444,12,10,18.763921506058388,False
2021-11-02 23:53:04.200708,349,2,444,12,2,315,4,10,19.174816896351015,False
2021-11-02 23:53:52.328991,350,2,315,4,1,466,14,20,18.977297011065215,False
2021-11-02 23:54:39.538774,351,1,466,14,1,481,22,10,7.111851809530038,False
2021-11-02 23:55:26.638738,352,1,481,22,1,455,20,10,14.986047082060672,False
2021-11-02 23:56:13.743795,353,1,455,20,1,453,20,10,16.239535311545502,False
2021-11-02 23:57:00.936065,354,1,453,20,1,475,14,10,14.89773060815526,False
2021-11-02 23:57:48.057578,355,1,475,14,1,471,14,10,10.333888857147528,True
2021-11-02 23:58:35.163184,356,1,471,14,1,490,22,10,13.891377080612578,False
2021-11-02 23:59:22.149672,357,1,490,22,1,516,16,-20,3.3785833216557384,False
2021-11-03 00:00:09.056450,358,1,516,16,2,258,8,20,26.60376028792252,False
2021-11-03 00:00:56.066423,359,2,258,8,1,470,14,20,22.961492775685752,False
2021-11-03 00:01:43.160024,360,1,470,14,1,515,20,-20,1.318322699528144,False
2021-11-03 00:02:30.263621,361,1,515,20,1,411,12,20,19.074848993325745,False
2021-11-03 00:03:17.374018,362,1,411,12,1,439,18,10,5.9887420246461085,False
2021-11-03 00:04:05.497458,363,1,439,18,1,453,20,10,8.839016842736989,False
2021-11-03 00:04:52.595823,364,1,453,20,1,471,14,10,8.899045871512117,False
2021-11-03 00:05:39.613311,365,1,471,14,1,449,16,10,11.629262632052741,False
2021-11-03 00:06:26.704201,366,1,449,16,2,310,8,-20,-10.276322128903626,True
2021-11-03 00:07:13.806179,367,2,310,8,1,524,18,-20,8.131686459823506,False
2021-11-03 00:08:00.966279,368,1,524,18,2,389,16,20,28.095584368049014,False
2021-11-03 00:08:48.117817,369,2,389,16,2,207,4,10,16.620330063131384,False
2021-11-03 00:09:35.419154,370,2,207,4,1,414,12,20,16.97315888792494,False
2021-11-03 00:10:22.522772,371,1,414,12,1,489,22,10,13.0393927839044,False
2021-11-03 00:11:09.629131,372,1,489,22,1,414,12,10,12.709371131732158,False
2021-11-03 00:11:56.727186,373,1,414,12,1,520,16,-20,3.5435924839644537,False
2021-11-03 00:12:43.678870,374,1,520,16,2,412,6,20,28.291081906005743,False
2021-11-03 00:13:30.910024,375,2,412,6,1,454,20,20,21.663922226895508,False
2021-11-03 00:14:18.968371,376,1,454,20,1,472,14,10,12.240583686857192,False
2021-11-03 00:15:06.090605,377,1,472,14,1,518,16,-20,-1.1554332815163373,False
2021-11-03 00:15:53.168288,378,1,518,16,2,470,14,20,28.300623468785716,False
2021-11-03 00:16:40.278037,379,2,470,14,1,477,14,20,9.00801667962067,True
2021-11-03 00:17:27.373214,380,1,477,14,1,472,14,10,4.133425038862747,False
2021-11-03 00:18:15.814788,381,1,472,14,1,481,18,10,8.10006877914706,False
2021-11-03 00:19:02.919293,382,1,481,18,1,411,12,10,11.075051584360295,False
2021-11-03 00:19:50.129995,383,1,411,12,1,445,22,10,13.597671713894446,False
2021-11-03 00:20:37.492415,384,1,445,22,1,488,22,10,14.180437765142894,False
2021-11-03 00:21:24.643779,385,1,488,22,1,514,16,-20,4.165374749767876,False
2021-11-03 00:22:11.764469,386,1,514,16,2,338,12,20,28.305394250175702,False
2021-11-03 00:22:58.951703,387,2,338,12,2,361,8,10,18.72614558828957,False
2021-11-03 00:23:46.057033,388,2,361,8,1,514,16,-20,7.9083096759916796,False
2021-11-03 00:24:34.272604,389,1,514,16,2,350,14,20,28.834233522160243,False
2021-11-03 00:25:21.301450,390,2,350,14,2,309,8,10,16.340150213142707,False
2021-11-03 00:26:08.373809,391,2,309,8,1,516,24,-20,-1.277132913672724,False
2021-11-03 00:26:55.396238,392,1,516,24,1,413,12,20,22.936842425136483,False
2021-11-03 00:27:42.496684,393,1,413,12,1,473,14,10,15.198253785420833,False
2021-11-03 00:28:29.603756,394,1,473,14,1,471,14,10,16.398690339065624,False
2021-11-03 00:29:16.706901,395,1,471,14,1,473,14,10,17.299017754299218,False
2021-11-03 00:30:03.805813,396,1,473,14,1,453,20,10,14.690852564591578,False
2021-11-03 00:30:50.897393,397,1,453,20,1,491,22,10,8.124031062325908,False
2021-11-03 00:31:37.874200,398,1,491,22,1,470,14,10,12.73472867231085,False
2021-11-03 00:32:24.933445,399,1,470,14,1,484,14,10,16.018139423443685,False
2021-11-03 00:33:11.921412,400,1,484,14,1,417,18,10,17.013604567582764,False
2021-11-03 00:33:59.025855,401,1,417,18,1,412,18,10,17.760203425687074,False
2021-11-03 00:34:47.153603,402,1,412,18,1,453,20,10,17.06378388092125,True
2021-11-03 00:35:34.258484,403,1,453,20,1,412,12,10,15.633310306385738,False
2021-11-03 00:36:21.463774,404,1,412,12,1,473,20,10,17.44021951705706,False
2021-11-03 00:37:08.665625,405,1,473,20,1,487,22,10,16.724982729789303,False
2021-11-03 00:37:55.765913,406,1,487,22,1,471,14,10,17.722546244158917,False
2021-11-03 00:38:42.868128,407,1,471,14,1,389,16,10,18.080164637792794,False
2021-11-03 00:39:29.871087,408,1,389,16,1,513,16,-20,6.248640699436458,False
2021-11-03 00:40:16.970911,409,1,513,16,2,346,12,20,28.502154314365796,False
2021-11-03 00:41:04.062482,410,2,346,12,2,375,10,10,17.25511265985703,False
2021-11-03 00:41:51.088006,411,2,375,10,2,362,8,10,14.437003995271898,False
2021-11-03 00:42:38.279266,412,2,362,8,3,209,4,-20,-3.872173199071035,False
2021-11-03 00:43:25.382583,413,3,209,4,3,372,10,10,18.632273543437552,False
2021-11-03 00:44:12.488124,414,3,372,10,3,207,6,10,9.658068385859387,True
2021-11-03 00:45:00.718303,415,3,207,6,3,208,2,10,18.97420515757816,False
2021-11-03 00:45:47.822384,416,3,208,2,3,206,2,10,19.230653868183623,False
2021-11-03 00:46:37.073222,417,3,206,2,3,209,6,10,19.422990401137717,True
2021-11-03 00:47:24.179993,418,3,209,6,3,414,6,10,19.567242800853286,False
2021-11-03 00:48:11.244078,419,3,414,6,3,311,4,10,19.675432100639966,False
2021-11-03 00:48:58.364156,420,3,311,4,3,290,2,10,19.756574075479975,False
2021-11-03 00:49:45.287784,421,3,290,2,3,276,6,10,19.81743055660998,False
2021-11-03 00:50:32.391952,422,3,276,6,3,361,8,10,19.863072917457487,False
2021-11-03 00:51:19.472189,423,3,361,8,3,332,10,10,19.5459470616819,False
2021-11-03 00:52:06.594249,424,3,332,10,1,437,16,20,20.79098138076543,False
2021-11-03 00:52:53.796618,425,1,437,16,1,414,18,10,9.686480524577343,False
2021-11-03 00:53:40.895804,426,1,414,18,1,411,12,10,12.264860393433008,False
2021-11-03 00:54:28.095678,427,1,411,12,1,488,14,10,14.198645295074757,False
2021-11-03 00:55:16.159612,428,1,488,14,1,413,12,10,15.648983971306066,False
2021-11-03 00:56:03.031679,429,1,413,12,1,457,20,10,17.255128546692763,False
2021-11-03 00:56:50.019086,430,1,457,20,1,441,14,10,18.17505525875265,False
2021-11-03 00:57:37.142718,431,1,441,14,1,473,14,10,17.94134641001957,False
2021-11-03 00:58:24.240821,432,1,473,14,1,454,20,10,18.514437019697947,False
2021-11-03 00:59:11.351769,433,1,454,20,1,519,16,-20,6.213066207967774,False
2021-11-03 00:59:58.555289,434,1,519,16,2,358,14,20,27.86032815600087,False
2021-11-03 01:00:45.662607,435,2,358,14,2,207,4,10,12.218501997635949,True
2021-11-03 01:01:32.763133,436,2,207,4,2,389,16,10,8.054625499408987,False
2021-11-03 01:02:19.846701,437,2,389,16,2,369,8,10,13.12290737367022,False
2021-11-03 01:03:06.873067,438,2,369,8,2,309,8,10,11.040969124556739,False
2021-11-03 01:03:54.030392,439,2,309,8,2,358,14,10,13.801211405695923,False
2021-11-03 01:04:41.091274,440,2,358,14,3,276,6,-20,-5.113513234579525,True
2021-11-03 01:05:29.512842,441,3,276,6,3,207,2,10,19.659460296261425,False
2021-11-03 01:06:16.510466,442,3,207,2,3,311,8,10,19.744595222196068,False
2021-11-03 01:07:03.359569,443,3,311,8,3,0,0,10,19.80844641664705,False
2021-11-03 01:07:50.513317,444,3,0,0,3,309,4,10,19.856334812485287,False
2021-11-03 01:08:37.617096,445,3,309,4,3,208,4,10,19.892251109363965,False
2021-11-03 01:09:24.722365,446,3,208,4,3,209,4,10,19.919188332022976,False
2021-11-03 01:10:11.728952,447,3,209,4,2,472,14,20,19.17698670759362,True
2021-11-03 01:10:58.838194,448,2,472,14,3,207,2,-20,-7.576959534284018,True
2021-11-03 01:11:45.925634,449,3,207,2,3,372,10,10,20.157339511202846,False
2021-11-03 01:12:33.049788,450,3,372,10,1,478,14,20,25.024099945307203,False
2021-11-03 01:13:20.053817,451,1,478,14,1,467,14,10,18.88582776477346,False
2021-11-03 01:14:07.370225,452,1,467,14,1,454,20,10,15.996180434378672,False
2021-11-03 01:14:54.988430,453,1,454,20,1,550,18,-20,0.07161514298410498,False
2021-11-03 01:15:43.322052,454,1,550,18,2,363,8,20,27.380466929424415,False
2021-11-03 01:16:30.429345,455,2,363,8,3,209,2,-20,-6.896751721734806,True
2021-11-03 01:17:17.738363,456,3,209,2,3,207,2,10,20.118004633402137,False
2021-11-03 01:18:06.107931,457,3,207,2,3,259,8,10,20.088503475051603,False
2021-11-03 01:18:53.277053,458,3,259,8,3,362,8,10,20.066377606288704,False
2021-11-03 01:19:40.389925,459,3,362,8,3,267,10,10,21.28921378947115,False
2021-11-03 01:20:27.371442,460,3,267,10,1,514,16,-20,9.357166705009705,True
2021-11-03 01:21:14.599587,461,1,514,16,2,449,12,20,26.97096030812976,False
2021-11-03 01:22:02.825566,462,2,449,12,2,412,6,10,15.01175653825909,False
2021-11-03 01:22:50.144477,463,2,412,6,2,345,12,10,15.653544837412735,True
2021-11-03 01:23:37.139656,464,2,345,12,2,275,6,10,16.41926447848273,False
2021-11-03 01:24:24.354252,465,2,275,6,2,207,4,10,16.740158628059554,False
2021-11-03 01:25:11.553349,466,2,207,4,2,392,16,10,17.47489543365046,False
2021-11-03 01:25:59.793973,467,2,392,16,2,464,10,10,17.314448358862048,False
2021-11-03 01:26:46.910497,468,2,464,10,2,345,12,10,17.98583626914654,False
2021-11-03 01:27:34.005894,469,2,345,12,1,470,14,20,18.503053448405005,True
2021-11-03 01:28:21.109240,470,1,470,14,1,412,18,10,16.997135325784004,False
2021-11-03 01:29:08.116151,471,1,412,18,1,557,20,-20,4.232778269176123,False
2021-11-03 01:29:55.173388,472,1,557,20,2,414,12,20,21.257625928770516,True
2021-11-03 01:30:42.120728,473,2,414,12,1,453,20,20,19.269430509948528,False
2021-11-03 01:31:29.323636,474,1,453,20,1,367,18,10,6.094002138786083,False
2021-11-03 01:32:16.375835,475,1,367,18,1,453,20,10,8.639889669284582,False
2021-11-03 01:33:03.435875,476,1,453,20,1,480,18,10,10.206973486714187,False
2021-11-03 01:33:50.745655,477,1,480,18,1,472,14,10,11.479917251963435,False
2021-11-03 01:34:37.847964,478,1,472,14,1,471,14,10,13.609937938972577,False
2021-11-03 01:35:24.849525,479,1,471,14,1,440,18,10,15.207453454229434,False
2021-11-03 01:36:12.768736,480,1,440,18,1,537,22,-20,3.3379373333988376,False
2021-11-03 01:36:59.873031,481,1,537,22,1,439,16,20,22.30290554591795,False
2021-11-03 01:37:46.875957,482,1,439,16,1,448,20,10,9.220712038377965,False
2021-11-03 01:38:33.862700,483,1,448,20,1,454,20,10,12.65523011503564,True
2021-11-03 01:39:20.934782,484,1,454,20,1,469,14,10,13.63279306711231,False
2021-11-03 01:40:07.934213,485,1,469,14,1,420,12,10,11.915534028783473,False
2021-11-03 01:40:54.892740,486,1,420,12,1,487,22,10,14.365965281169814,True
2021-11-03 01:41:41.747170,487,1,487,22,1,468,14,10,15.407887853848608,False
2021-11-03 01:42:28.792354,488,1,468,14,1,515,16,-20,3.9257227176173473,True
2021-11-03 01:43:15.894949,489,1,515,16,2,312,12,20,28.302837781552014,False
2021-11-03 01:44:03.101688,490,2,312,12,1,504,20,-20,5.210441641453752,False
2021-11-03 01:44:50.186830,491,1,504,20,1,470,14,20,22.132883452363313,False
2021-11-03 01:45:37.301473,492,1,470,14,1,415,12,10,7.94429203821301,False
2021-11-03 01:46:25.433168,493,1,415,12,1,393,20,10,12.824117982568657,True
2021-11-03 01:47:12.329242,494,1,393,20,1,413,12,10,15.90997342256647,False
2021-11-03 01:47:59.226908,495,1,413,12,1,458,20,10,15.389552346925946,False
2021-11-03 01:48:46.325655,496,1,458,20,1,469,14,10,16.80237479801472,False
2021-11-03 01:49:33.430354,497,1,469,14,1,484,22,10,16.895369872966654,False
2021-11-03 01:50:20.901169,498,1,484,22,1,512,16,-20,5.476896844395364,False
2021-11-03 01:51:07.995185,499,1,512,16,2,344,12,20,28.647877958062644,False
2021-11-03 01:51:55.042440,500,2,344,12,3,360,8,0,1.5338236802257788,True
2021-11-03 01:52:41.729333,501,3,360,8,3,207,4,10,20.96691034210336,False
2021-11-03 01:53:28.820126,502,3,207,4,3,206,2,10,20.72518275657752,False
2021-11-03 01:54:15.647431,503,3,206,2,3,209,6,10,20.54388706743314,False
2021-11-03 01:55:02.437207,504,3,209,6,3,258,8,10,20.407915300574857,False
2021-11-03 01:55:49.533896,505,3,258,8,3,208,2,10,20.305936475431142,False
2021-11-03 01:56:37.362799,506,3,208,2,3,373,10,10,17.567485334180418,False
2021-11-03 01:57:24.427353,507,3,373,10,3,310,4,10,14.623280869828099,False
2021-11-03 01:58:11.469120,508,3,310,4,2,331,10,20,24.084952421083443,False
2021-11-03 01:58:58.576848,509,2,331,10,2,372,10,10,18.489377201859902,False
2021-11-03 01:59:45.676747,510,2,372,10,2,375,10,10,18.86703290139493,False
2021-11-03 02:00:32.773077,511,2,375,10,2,493,18,10,19.150274676046195,False
2021-11-03 02:01:19.783100,512,2,493,18,2,277,6,10,18.943861196435712,False
2021-11-03 02:02:06.677416,513,2,277,6,2,518,8,-20,-1.2625522831747702,False
2021-11-03 02:02:53.781872,514,2,518,8,1,412,12,20,14.223842468241664,False
2021-11-03 02:03:40.684278,515,1,412,12,1,489,22,10,14.816909147582168,False
2021-11-03 02:04:27.780513,516,1,489,22,1,479,18,10,11.442675709093223,False
2021-11-03 02:05:14.798878,517,1,479,18,1,412,18,10,16.112681860686624,True
2021-11-03 02:06:01.790589,518,1,412,18,1,470,14,10,17.084511395514966,False
2021-11-03 02:06:49.812710,519,1,470,14,1,491,16,10,17.813383546636224,False
2021-11-03 02:07:36.922570,520,1,491,16,1,422,12,10,18.360037659977166,False
2021-11-03 02:08:24.018934,521,1,422,12,1,490,22,10,17.04068775726189,False
2021-11-03 02:09:10.948990,522,1,490,22,1,489,16,10,14.981509793862084,False
2021-11-03 02:09:58.849688,523,1,489,16,1,458,20,10,17.265721327096465,False
2021-11-03 02:10:45.900361,524,1,458,20,1,471,14,10,16.80718522870516,False
2021-11-03 02:11:33.052916,525,1,471,14,1,469,14,10,17.94929099532235,False
2021-11-03 02:12:20.237890,526,1,469,14,1,485,22,10,18.176441804837467,False
2021-11-03 02:13:07.464755,527,1,485,22,1,470,14,10,17.947703065561946,False
2021-11-03 02:13:54.423713,528,1,470,14,1,520,16,-20,6.250190391934394,False
2021-11-03 02:14:41.416757,529,1,520,16,2,412,8,20,24.00830090823763,False
2021-11-03 02:15:28.323078,530,2,412,8,2,290,6,10,4.053085787618922,False
2021-11-03 02:16:15.475771,531,2,290,6,2,360,8,10,8.03981434071419,False
2021-11-03 02:17:03.459047,532,2,360,8,2,284,6,10,11.029860755535644,False
2021-11-03 02:17:50.603001,533,2,284,6,2,441,14,10,15.25089567687675,False
2021-11-03 02:18:39.040519,534,2,441,14,2,314,4,10,18.284654517437044,False
2021-11-03 02:19:26.151329,535,2,314,4,2,309,8,10,16.438171757657564,False
2021-11-03 02:20:13.249666,536,2,309,8,2,330,2,10,17.328628818243175,False
2021-11-03 02:21:00.353300,537,2,330,2,2,359,8,10,17.99647161368238,False
2021-11-03 02:21:47.346922,538,2,359,8,2,345,12,10,18.569399436200452,False
2021-11-03 02:22:34.469596,539,2,345,12,2,466,14,10,18.713490888077786,False
2021-11-03 02:23:21.669068,540,2,466,14,2,535,16,-20,-0.6432545559611071,False
2021-11-03 02:24:08.772573,541,2,535,16,1,672,22,-20,-4.466779136909172,False
2021-11-03 02:24:55.877947,542,1,672,22,1,651,22,-10,11.599662589272484,False
2021-11-03 02:25:42.937503,543,1,651,22,2,343,10,20,21.931423374748697,False
2021-11-03 02:26:30.084104,544,2,343,10,1,721,24,-20,-1.91192333558595,True
2021-11-03 02:27:18.215357,545,1,721,24,2,480,6,20,25.608061546424462,False
2021-11-03 02:28:05.422191,546,2,480,6,2,371,10,10,14.668155638156671,False
2021-11-03 02:28:52.321176,547,2,371,10,3,290,10,-20,-5.577267942430085,False
2021-11-03 02:29:39.425995,548,3,290,10,2,511,14,-20,-10.0,True
2021-11-03 02:30:26.530625,549,2,511,14,2,386,16,20,9.839186361009723,False
2021-11-03 02:31:13.601776,550,2,386,16,2,576,18,-20,-7.861830687728123,False
2021-11-03 02:32:00.528018,551,2,576,18,2,386,16,20,14.441612346608373,False
2021-11-03 02:32:47.532130,552,2,386,16,1,609,30,-20,-10.955961667792975,False
2021-11-03 02:33:34.586875,553,1,609,30,1,718,24,-20,-3.5979846133938844,False
2021-11-03 02:34:21.738204,554,1,718,24,2,423,18,20,21.40971378760471,False
2021-11-03 02:35:08.743442,555,2,423,18,3,384,16,-20,-9.132813753758018,False
2021-11-03 02:35:55.829573,556,3,384,16,3,454,10,10,15.967460652371074,False
2021-11-03 02:36:42.855134,557,3,454,10,3,382,14,10,16.975595489278305,False
2021-11-03 02:37:30.984865,558,3,382,14,3,311,4,10,19.509035849910013,False
2021-11-03 02:38:18.068372,559,3,311,4,2,568,20,-20,2.0424762105417216,False
2021-11-03 02:39:04.878784,560,2,568,20,1,610,28,-20,-10.0,False
2021-11-03 02:39:51.885232,561,1,610,28,2,450,20,20,10.0,False
2021-11-03 02:40:38.983445,562,2,450,20,1,734,26,-20,-4.647571553098823,False
2021-11-03 02:41:26.089902,563,1,734,26,2,447,12,20,18.739399221870322,False
2021-11-03 02:42:13.193765,564,2,447,12,2,417,8,10,4.736123565675106,False
2021-11-03 02:43:00.198726,565,2,417,8,2,374,12,10,13.518108710497113,False
2021-11-03 02:43:47.305833,566,2,374,12,2,480,22,10,7.368061782837553,False
2021-11-03 02:44:34.715888,567,2,480,22,2,370,10,10,6.8420154457093885,False
2021-11-03 02:45:21.718623,568,2,370,10,2,353,14,10,10.526046337128165,False
2021-11-03 02:46:08.720152,569,2,353,14,2,570,18,-20,-1.1265737447838244,False
2021-11-03 02:46:55.819977,570,2,570,18,2,514,8,-10,5.7767667903646025,False
2021-11-03 02:47:49.481150,571,2,514,8,1,672,22,-20,1.7967710395884122,False
2021-11-03 02:48:36.617557,572,1,672,22,2,408,12,20,19.088056174739204,False
2021-11-03 02:49:23.788300,573,2,408,12,2,348,12,10,4.155069691412131,False
2021-11-03 02:50:10.898970,574,2,348,12,2,505,18,-20,-6.478273456702784,False
2021-11-03 02:50:57.998056,575,2,505,18,2,411,16,20,11.268815031006607,False
2021-11-03 02:51:45.089161,576,2,411,16,2,389,16,10,0.14129490747291218,False
2021-11-03 02:52:32.212610,577,2,389,16,2,391,16,10,5.1059711806046835,False
2021-11-03 02:53:19.308040,578,2,391,16,2,291,10,10,8.829478385453513,False
2021-11-03 02:54:06.516008,579,2,291,10,2,364,8,10,12.794266370351036,False
2021-11-03 02:54:53.617060,580,2,364,8,2,374,10,10,14.957620947836316,False
2021-11-03 02:55:40.634547,581,2,374,10,2,448,12,10,14.595699777763278,False
2021-11-03 02:56:27.719246,582,2,448,12,2,344,12,10,15.946774833322458,False
2021-11-03 02:57:14.616730,583,2,344,12,2,370,10,10,16.960081124991845,False
2021-11-03 02:58:02.642272,584,2,370,10,2,414,18,10,17.720060843743884,False
2021-11-03 02:58:49.845109,585,2,414,18,2,571,26,-20,-1.139969578128058,False
2021-11-03 02:59:36.949902,586,2,571,26,2,362,8,20,13.73940523695908,False
2021-11-03 03:00:24.055337,587,2,362,8,3,270,6,-20,-9.056504527322298,True
2021-11-03 03:01:11.153100,588,3,270,6,3,310,12,10,18.661001629567714,False
2021-11-03 03:01:58.256525,589,3,310,12,3,207,8,10,19.419768332346933,False
2021-11-03 03:02:45.364707,590,3,207,8,3,413,6,10,18.995751222175784,False
2021-11-03 03:03:32.567708,591,3,413,6,3,410,14,10,19.352817694174625,False
2021-11-03 03:04:19.541046,592,3,410,14,3,207,4,10,19.548088589717125,False
2021-11-03 03:05:06.874957,593,3,207,4,3,258,8,10,19.514613270630967,False
2021-11-03 03:05:54.088438,594,3,258,8,1,757,26,-20,-2.7300626727471524,True
2021-11-03 03:06:41.099102,595,1,757,26,2,515,8,10,14.993220847266706,False
2021-11-03 03:07:28.194624,596,2,515,8,2,330,14,20,9.715007605467985,True
2021-11-03 03:08:18.675761,597,2,330,14,2,413,6,10,8.16942044789505,False
2021-11-03 03:09:05.777394,598,2,413,6,2,516,24,-20,0.9136617831579281,False
2021-11-03 03:09:52.669931,599,2,516,24,2,471,14,20,18.912057730453302,True
2021-11-03 03:10:39.688481,600,2,471,14,2,516,16,-20,-3.0980860183008234,False
2021-11-03 03:11:28.302755,601,2,516,16,2,0,0,20,15.862822961292785,False
2021-11-03 03:12:15.420727,602,2,0,0,2,513,16,-20,-5.57746336809784,False
2021-11-03 03:13:02.523062,603,2,513,16,2,413,16,20,17.156889976071184,False
2021-11-03 03:13:49.728199,604,2,413,16,2,572,18,-20,-7.259820515132615,False
2021-11-03 03:14:37.142653,605,2,572,18,2,412,12,20,16.763489859252438,False
2021-11-03 03:15:24.344143,606,2,412,12,2,420,12,10,-0.4448653863494614,False
2021-11-03 03:16:11.307614,607,2,420,12,3,464,20,0,-4.566406876879009,True
2021-11-03 03:16:58.243352,608,3,464,20,1,705,22,-20,-6.251694788183324,False
2021-11-03 03:17:45.860811,609,1,705,22,2,364,10,20,17.385394077045987,False
2021-11-03 03:18:35.628177,610,2,364,10,2,432,18,10,4.666350960237904,False
2021-11-03 03:19:22.632800,611,2,432,18,2,442,14,10,8.499763220178428,False
2021-11-03 03:20:09.630594,612,2,442,14,3,361,8,-20,-7.404550120781763,True
2021-11-03 03:20:56.733223,613,3,361,8,3,412,16,10,19.644328782744765,False
2021-11-03 03:21:43.621266,614,3,412,16,3,208,6,10,19.685126490544754,False
2021-11-03 03:22:30.901613,615,3,208,6,3,436,16,10,19.74344601400857,False
2021-11-03 03:23:17.949208,616,3,436,16,3,413,12,10,19.763844867908567,False
2021-11-03 03:24:05.051411,617,3,413,12,3,284,10,10,19.822883650931423,True
2021-11-03 03:24:52.160524,618,3,284,10,3,275,6,10,19.847303328967854,False
2021-11-03 03:25:39.360787,619,3,275,6,3,411,6,10,19.807584510506427,False
2021-11-03 03:26:26.258359,620,3,411,6,3,208,4,10,19.85568838287982,False
2021-11-03 03:27:13.108210,621,3,208,4,3,515,6,-20,-0.0721558085600904,False
2021-11-03 03:28:00.262763,622,3,515,6,1,672,22,-20,-5.653651480738503,False
2021-11-03 03:28:48.487397,623,1,672,22,2,665,22,10,18.42071147113632,False
2021-11-03 03:29:35.594947,624,2,665,22,2,331,10,20,21.58096967027126,True
2021-11-03 03:30:22.793614,625,2,331,10,2,332,10,10,11.37482241513382,False
2021-11-03 03:31:10.115117,626,2,332,10,2,371,10,10,13.531116811350365,False
2021-11-03 03:31:57.204825,627,2,371,10,2,412,12,10,15.148337608512774,False
2021-11-03 03:32:44.311133,628,2,412,12,2,415,14,10,16.361253206384582,False
2021-11-03 03:33:31.296327,629,2,415,14,2,370,10,10,17.270939904788435,False
2021-11-03 03:34:18.414494,630,2,370,10,2,343,12,10,17.953204928591326,False
2021-11-03 03:35:05.533741,631,2,343,12,2,375,10,10,18.464903696443493,False
2021-11-03 03:35:52.621267,632,2,375,10,3,439,16,0,1.259550771851082,True
2021-11-03 03:36:39.731079,633,3,439,16,3,412,6,10,15.434270717119357,False
2021-11-03 03:37:26.728390,634,3,412,6,2,543,16,-20,-4.78788942991603,False
2021-11-03 03:38:13.933960,635,2,543,16,2,411,16,20,22.997970853737094,False
2021-11-03 03:39:02.042621,636,2,411,16,2,465,16,10,18.84867777233262,False
2021-11-03 03:39:49.165136,637,2,465,16,2,414,12,10,19.136508329249466,False
2021-11-03 03:40:36.273499,638,2,414,12,2,451,10,10,19.3523812469371,False
2021-11-03 03:41:23.429762,639,2,451,10,2,453,20,10,16.386694484895898,False
2021-11-03 03:42:10.480577,640,2,453,20,2,452,10,10,12.51768134407867,False
2021-11-03 03:42:57.582682,641,2,452,10,1,768,32,-20,-12.977980833896488,True
2021-11-03 03:43:45.300444,642,1,768,32,2,454,10,20,19.096673621223974,False
2021-11-03 03:44:32.461624,643,2,454,10,2,569,24,-20,3.5885896600157636,False
2021-11-03 03:45:19.608576,644,2,569,24,2,564,18,-10,11.539977548569903,False
2021-11-03 03:46:06.921138,645,2,564,18,2,455,10,20,22.396132841872486,False
2021-11-03 03:46:54.023874,646,2,455,10,2,370,10,10,7.691442245011823,False
2021-11-03 03:47:41.425964,647,2,370,10,2,373,10,10,10.768581683758867,False
2021-11-03 03:48:28.531067,648,2,373,10,2,543,16,-20,0.9833240523475553,False
2021-11-03 03:49:16.556138,649,2,543,16,2,275,6,20,20.878783192518064,False
2021-11-03 03:50:03.664093,650,2,275,6,1,596,20,-20,-6.033388589052283,False
2021-11-03 03:50:50.770725,651,1,596,20,1,723,24,-20,0.40500916242032137,True
2021-11-03 03:51:37.877039,652,1,723,24,2,459,10,20,19.525243428530928,False
2021-11-03 03:52:24.977571,653,2,459,10,3,383,14,-20,-5.51165693479462,False
2021-11-03 03:53:11.972053,654,3,383,14,3,375,10,10,16.575703037839517,False
2021-11-03 03:53:59.083101,655,3,375,10,3,461,8,10,13.269812566779736,False
2021-11-03 03:54:46.698885,656,3,461,8,3,466,14,10,8.281375237414888,False
2021-11-03 03:55:33.699718,657,3,466,14,3,346,12,10,14.9523594250848,False
2021-11-03 03:56:20.899131,658,3,346,12,3,512,8,-20,-2.5238202874575997,False
2021-11-03 03:57:08.422745,659,3,512,8,2,372,10,20,10.245831013086889,False
